t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
475.12,3.061,3.233,4.67
475.62,3.063,1.314,3.058
476.13,3.025,1.314,4.672
476.64,3.025,1.357,4.672
477.15,3.113,2.126,4.668
477.65,3.065,2.126,4.675
478.18,3.045,1.314,1.407
478.69,3.06,1.771,4.668
479.2,3.035,1.32,4.668
479.71,3.097,2.126,4.668
481.16,3.051,2.126,4.668
481.67,3.056,2.126,4.668
482.18,2.979,1.314,4.668
482.69,3.041,1.314,4.67
483.2,3.071,2.126,4.668
484.3,2.983,1.314,4.668
484.81,3.04,1.314,4.67
485.34,3.071,2.126,4.668
486.56,2.987,1.314,4.668
487.07,3.046,1.314,4.67
487.58,3.117,2.126,4.668
488.79,3.017,1.314,4.67
489.35,2.983,1.413,2.062
489.88,3.106,2.126,4.668
490.73,3.013,1.314,4.67
491.29,2.983,1.314,1.407
491.81,3.067,2.126,4.668
492.4,3.017,1.314,4.675
492.94,2.987,1.314,1.407
493.46,3.07,2.126,4.668
493.97,3.065,2.126,4.672
494.48,2.996,1.343,3.058
494.99,3.117,2.126,4.668
495.5,3.061,2.126,4.668
496.01,2.992,1.314,1.407
496.55,3.108,2.159,4.668
497.88,3.061,2.126,4.67
498.39,2.996,1.414,2.062
498.92,3.079,2.126,4.668
499.51,3.061,2.126,4.672
500.01,3.009,1.314,3.058
500.52,3.056,2.126,4.668
501.03,2.982,1.426,2.062
501.56,2.995,1.314,4.67
502.14,2.982,1.314,1.407
502.66,3.028,1.379,4.668
503.17,3.085,1.314,4.668
503.7,3.105,2.126,4.668
505.31,3.057,2.126,4.675
505.81,2.984,1.314,1.407
506.33,3.11,2.126,4.668
506.84,3.062,2.126,4.672
507.35,3.07,1.314,3.058
