cell_id,centroid_x,centroid_y,reddot,blackdot,score
1965,3328.45,3409.25,NaN,NaN,NaN
1966,3440.79,3746.78,NaN,NaN,NaN
1967,4559.16,3681.40,NaN,NaN,NaN
1968,4484.01,3551.95,2,2,0.0000
1969,4112.88,3389.76,NaN,NaN,NaN
1970,4409.41,3848.50,0,0,0.0000
1971,4655.69,3398.87,0,0,0.0000
1972,4278.85,3308.75,3,7,2.3333
1973,4316.91,3665.83,NaN,NaN,NaN
1974,4179.05,3614.07,NaN,NaN,NaN
1975,4262.60,3872.09,NaN,NaN,NaN
1976,4543.45,3798.81,NaN,NaN,NaN
1977,4127.93,3263.32,NaN,NaN,NaN
1978,4731.91,3958.46,NaN,NaN,NaN
1979,4267.26,3517.14,NaN,NaN,NaN
1980,3986.47,3327.36,NaN,NaN,NaN
1981,4721.10,3663.65,NaN,NaN,NaN
